ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0048858	cell projection morphogenesis	121/697	247/1959	2.54409995958647e-06	0.000205416514070472	0.000175946742527254	Agrn/Ptprs/Ptprz1/Akap5/Farp1/Flot1/Numbl/Sema4d/Efnb3/Adam10/Ctnnd2/Cntnap1/Pip5k1c/Atp9a/Adcy1/Thy1/Nefl/Itgb1/Fn1/Camk2a/Cntn1/Ncam1/Map1b/Ntrk2/Cnp/Bsg/Lama1/Nefh/Gja1/Mt3/Camk2b/Kif5c/Grin1/Gpm6a/Fyn/Cxcl12/Syt2/Cit/Efnb1/Efnb2/Ephb3/Actr2/Rac1/Ptn/Tuba1a/Plxna1/Plxna3/Nptn/Nrp1/Cacna1a/Vldlr/Egfr/Notch1/Ctnnb1/Epha4/Aplp1/Plxnd1/Islr2/Cttn/Lama2/Lamb2/Cntn2/Bcan/Alcam/Dlg4/Sema5a/Epha6/Rgma/Tiam2/Cspg5/Cyfip1/Plppr4/Robo2/Map6/Plxna4/Arhgap33/Adgrb3/Rap2a/Slitrk4/Nfasc/Nrcam/Rpl24/Kirrel3/Tnr/Lrrc4c/Rapgef2/Ngef/Plxnb1/Itpka/Dock7/Ntng1/Wasf1/Srgap2/Lrp1/Clstn3/Actr3/Rims1/Rtn4/Rtn4r/Cntnap2/Nrxn1/Rpl4/Tubb3/Mapk8ip2/Lgi1/Nectin1/Sema7a/Srcin1/Dbn1/Macf1/Map1a/Plxnc1/Celsr2/Uchl1/Coro1c/Epb41l3/Tpbg/Twf2/Cpne6/Rasal1/Mecp2	121
BP	GO:0007268	chemical synaptic transmission	134/697	279/1959	2.65053566542544e-06	0.000205416514070472	0.000175946742527254	Ckap5/Agrn/Ptprs/Grik3/Frrs1l/Dlgap4/Gnai1/Akap5/Mctp1/Nrxn2/Flot1/Efnb3/Hap1/Ctnnd2/Adcy1/Cacng2/Gfap/Nefl/Gnai2/Itgb1/Lynx1/Camk2a/Ncam1/Glul/Ntrk2/Nefh/Gria1/Rasgrf1/Camk2b/Chrm4/Grin2a/Grin1/Fyn/Htt/Syt2/Ina/Rph3a/Grm8/Cnr1/Ncan/Cd38/Pmch/Nrgn/Snap25/Rap1a/Rac1/Ptn/Prkcg/Prkcb/Dlg3/Rasgrf2/Cplx2/Nptn/Cacna1a/Rgs14/Grin2b/Egfr/Ctnnb1/Epha4/Kcnb1/Grm2/Slc17a7/Shisa6/Adgrb1/Camkv/Grm5/Adora1/Lama2/Slc30a1/Vdac3/Cacna1e/Slc6a3/Dlg4/Sh3gl1/Kcnc3/Grm7/Crtc1/Grm4/Git1/Nlgn2/Dgkb/Nrxn3/Cspg5/Cyfip1/Plppr4/Phf24/Rab3gap1/Hapln4/Shank2/Dlg1/Synpr/Dlgap2/Slc17a6/Dmxl2/Slc24a2/Tnr/Lrrc4c/Shisa7/Gpr158/Synpo/Gnal/Synj1/Rapgef2/Slc8a2/Itpka/Iqsec1/Kcnc4/Ntng1/Slc12a6/Clstn3/Park7/Rims1/Rtn4/Cntnap2/Nrxn1/Shisa9/Dlgap1/Atad1/Clstn1/Sorcs2/Mapk8ip2/Gucy1a1/Lgi1/Dbn1/Map1a/Grm3/Pclo/Atp2b2/Gabbr1/Mpp2/Tpbg/Plcb1/P2rx7/Mecp2	134
BP	GO:0098916	anterograde trans-synaptic signaling	134/697	279/1959	2.65053566542544e-06	0.000205416514070472	0.000175946742527254	Ckap5/Agrn/Ptprs/Grik3/Frrs1l/Dlgap4/Gnai1/Akap5/Mctp1/Nrxn2/Flot1/Efnb3/Hap1/Ctnnd2/Adcy1/Cacng2/Gfap/Nefl/Gnai2/Itgb1/Lynx1/Camk2a/Ncam1/Glul/Ntrk2/Nefh/Gria1/Rasgrf1/Camk2b/Chrm4/Grin2a/Grin1/Fyn/Htt/Syt2/Ina/Rph3a/Grm8/Cnr1/Ncan/Cd38/Pmch/Nrgn/Snap25/Rap1a/Rac1/Ptn/Prkcg/Prkcb/Dlg3/Rasgrf2/Cplx2/Nptn/Cacna1a/Rgs14/Grin2b/Egfr/Ctnnb1/Epha4/Kcnb1/Grm2/Slc17a7/Shisa6/Adgrb1/Camkv/Grm5/Adora1/Lama2/Slc30a1/Vdac3/Cacna1e/Slc6a3/Dlg4/Sh3gl1/Kcnc3/Grm7/Crtc1/Grm4/Git1/Nlgn2/Dgkb/Nrxn3/Cspg5/Cyfip1/Plppr4/Phf24/Rab3gap1/Hapln4/Shank2/Dlg1/Synpr/Dlgap2/Slc17a6/Dmxl2/Slc24a2/Tnr/Lrrc4c/Shisa7/Gpr158/Synpo/Gnal/Synj1/Rapgef2/Slc8a2/Itpka/Iqsec1/Kcnc4/Ntng1/Slc12a6/Clstn3/Park7/Rims1/Rtn4/Cntnap2/Nrxn1/Shisa9/Dlgap1/Atad1/Clstn1/Sorcs2/Mapk8ip2/Gucy1a1/Lgi1/Dbn1/Map1a/Grm3/Pclo/Atp2b2/Gabbr1/Mpp2/Tpbg/Plcb1/P2rx7/Mecp2	134
BP	GO:0120039	plasma membrane bounded cell projection morphogenesis	120/697	245/1959	2.85976899914898e-06	0.000214915973269378	0.000184083376085571	Agrn/Ptprs/Ptprz1/Akap5/Farp1/Flot1/Numbl/Sema4d/Efnb3/Adam10/Ctnnd2/Cntnap1/Pip5k1c/Atp9a/Adcy1/Thy1/Nefl/Itgb1/Fn1/Camk2a/Cntn1/Ncam1/Map1b/Ntrk2/Cnp/Bsg/Lama1/Nefh/Gja1/Mt3/Camk2b/Kif5c/Grin1/Gpm6a/Fyn/Cxcl12/Syt2/Cit/Efnb1/Efnb2/Ephb3/Actr2/Rac1/Ptn/Tuba1a/Plxna1/Plxna3/Nptn/Nrp1/Cacna1a/Vldlr/Egfr/Notch1/Ctnnb1/Epha4/Aplp1/Plxnd1/Islr2/Cttn/Lama2/Lamb2/Cntn2/Bcan/Alcam/Dlg4/Sema5a/Epha6/Rgma/Tiam2/Cyfip1/Plppr4/Robo2/Map6/Plxna4/Arhgap33/Adgrb3/Rap2a/Slitrk4/Nfasc/Nrcam/Rpl24/Kirrel3/Tnr/Lrrc4c/Rapgef2/Ngef/Plxnb1/Itpka/Dock7/Ntng1/Wasf1/Srgap2/Lrp1/Clstn3/Actr3/Rims1/Rtn4/Rtn4r/Cntnap2/Nrxn1/Rpl4/Tubb3/Mapk8ip2/Lgi1/Nectin1/Sema7a/Srcin1/Dbn1/Macf1/Map1a/Plxnc1/Celsr2/Uchl1/Coro1c/Epb41l3/Tpbg/Twf2/Cpne6/Rasal1/Mecp2	120
BP	GO:0060284	regulation of cell development	82/697	155/1959	3.21184234111804e-06	0.000220230287086547	0.000188635279855964	Cd101/Ptprs/Ptprz1/Akap5/Bin1/Numbl/Sema4d/Efnb3/Notch2/Hap1/Sorl1/Thy1/Gfap/Nefl/Itgb1/Fn1/Map1b/Ntrk2/Gja1/Mt3/Camk2b/Cxcl12/Cit/Ncan/Ripk2/Actr2/Rac1/Ptn/Gnas/Plxna1/Plxna3/Nptn/Nrp1/Rgs14/Egfr/Notch1/Ctnnb1/Epha4/Plxnd1/Grm5/Islr2/Arhgef2/Prdx2/Bcan/Vcan/Dlg4/Sema5a/Rgma/Tiam2/Cyfip1/Robo2/Map6/Daam2/Plxna4/Hapln4/Gjc2/Tnr/Synj1/Rapgef2/Plxnb1/Itpka/Dock7/Sirt2/Lrp1/Brinp1/Gpr37l1/Actr3/Rtn4/Rtn4r/Prxl2a/Lingo1/Rpl4/Tesc/Sema7a/Dbn1/Macf1/Add1/Plxnc1/Atp11c/Twf2/Plcb1/Mecp2	82
BP	GO:0045595	regulation of cell differentiation	114/697	231/1959	3.33249349276545e-06	0.000220230287086547	0.000188635279855964	Cd101/Ptprs/Ptprz1/Akap5/Rpl3l/Chadl/Bin1/Dpysl2/Numbl/Sema4d/Map3k5/Efnb3/Notch2/Hap1/Sorl1/Thy1/Lamc1/Gfap/Nefl/Itgb1/Fn1/Calr/Map1b/Ntrk2/Lama1/Gna11/Gnaq/Gja1/Mt3/Camk2b/Cxcl12/Itgav/Cit/Efnb2/Ncan/Ripk2/Actr2/Rap1a/Rac1/Ptn/Gnas/Plxna1/Plxna3/Nptn/Nrp1/Rgs14/Egfr/Notch1/Ctnnb1/Epha4/Igfbp5/Plxnd1/Grm5/Ddx17/Vwc2l/Islr2/Lama2/Arhgef2/Prdx2/Lamb2/Bcan/Glg1/Vcan/Dlg4/Sema5a/Ccn3/Megf10/Rgma/Sort1/Tiam2/Mtch2/Cyfip1/Robo2/Map6/Daam2/Plxna4/Hapln4/Olfm2/Gjc2/Tnr/Synj1/Rapgef2/Plxnb1/Ahi1/Itpka/Dock7/Dusp15/Sirt2/Mark1/Lrp1/Brinp1/Spred1/Gpr37l1/Actr3/Rtn4/Rtn4r/P2ry12/Prxl2a/Lingo1/Rpl4/Uchl3/Tesc/Pin1/Sema7a/Dbn1/Macf1/Add1/Plxnc1/Gpc1/Atp11c/Cxcl14/Twf2/Plcb1/Mecp2	114
BP	GO:0007611	learning or memory	53/697	90/1959	3.36415833956974e-06	0.000220230287086547	0.000188635279855964	Ckap5/Scn2a/Ptprz1/Nrxn2/Ctnnd2/Adcy1/Itgb1/Ncam1/Ntrk2/Gria1/Grin2a/Grin1/Htt/Cnr1/Snap25/Ptn/Tuba1a/Nptn/Rgs14/Grin2b/Egfr/Slc17a7/Grm5/Ppp1r1b/Vdac3/Cacna1e/Grm7/Crtc1/Grm4/Git1/Nrxn3/Atp1a3/Tafa2/Shank2/Adgrb3/Slc24a2/Tnr/Shisa7/Synpo/Synj1/Slc8a2/Adcy3/Brinp1/Clstn3/Cntnap2/Nrxn1/Atad1/Tsc1/Mapk8ip2/Map1a/Tpbg/Plcb1/Mecp2	53
BP	GO:0030030	cell projection organization	186/697	411/1959	3.37200973538124e-06	0.000220230287086547	0.000188635279855964	Ckap5/Agrn/Ptprs/Ptprz1/Akap5/Farp1/Dpysl2/Prdx6/Dctn1/Flot1/Numbl/Sema4d/Efnb3/Adam10/Hap1/Ctnnd2/Cntnap1/Strn/Pip5k1c/Atp9a/Adcy1/Thy1/Lamc1/Gfap/Sod1/Nefl/Itgb1/Fn1/Camk2a/Itpr1/Cntn1/Ncam1/Atp1b2/Map1b/Insr/Ntrk2/Cnp/Ap2a1/Bsg/Lama1/Nefh/Gja1/Rasgrf1/Mt3/Camk2b/Kif5c/Grin2a/Grin1/Gpm6a/Gpm6b/Fyn/Cxcl12/Htt/Syt2/Rph3a/Cnr1/Capzb/Cit/Fgd1/Efnb1/Efnb2/Ephb3/Cd38/Plp1/Snap25/Actr2/Lpar1/Rap1a/Rac1/Ptn/Dynll1/Tuba1a/Plxna1/Plxna3/Nptn/Nrp1/Cacna1a/Gfra1/Vldlr/Grin2b/Egfr/Notch1/Ctnnb1/Epha4/Aplp1/Exoc5/Plxnd1/Prag1/Islr2/Cttn/Lama2/Vdac3/Lamb2/Cntn2/Bcan/Alcam/Fscn1/Dlg4/Dpysl3/Sema5a/Spock1/Epha6/Grm7/Crtc1/Git1/Prex1/Nlgn2/Rgma/Atp1a3/Tiam2/Cspg5/Rtn4rl2/Abhd17b/Cyfip1/Plppr4/Robo2/Map6/Lrrc7/Daam2/Plxna4/Arhgap33/Tnc/Negr1/Adgrb3/Rap2a/Slitrk4/Nfasc/Nrcam/Ablim2/Rpl24/Kirrel3/Gprin3/Tnr/Lrrc4c/Rapgef2/Ngef/Plxnb1/Ahi1/Itpka/Iqsec1/Dock7/Ntng1/Crtac1/Wasf1/Mark1/Acsl6/Srgap2/Lrp1/Tspan2/Camk2g/Nptxr/Clstn3/Actr3/Rims1/Rtn4/Rtn4r/Ntm/P2ry12/Cntnap2/Nrxn1/Lingo1/Tubb4a/Rpl4/Tsc1/Tubb3/Mapk8ip2/Lgi1/Nectin1/Sema7a/Srcin1/Dbn1/Macf1/Map1a/Plxnc1/Atp2b2/Celsr2/Uchl1/Coro1c/Dmtn/Epb41l3/Tpbg/Twf2/Cpne6/P2rx7/Rasal1/Mecp2	186
BP	GO:0032990	cell part morphogenesis	123/697	253/1959	3.43173441349049e-06	0.000220230287086547	0.000188635279855964	Agrn/Ptprs/Ptprz1/Akap5/Farp1/Flot1/Numbl/Sema4d/Efnb3/Adam10/Ctnnd2/Cntnap1/Pip5k1c/Atp9a/Adcy1/Thy1/Nefl/Itgb1/Fn1/Camk2a/Cntn1/Ncam1/Map1b/Ntrk2/Cnp/Bsg/Lama1/Nefh/Gja1/Mt3/Camk2b/Kif5c/Grin1/Gpm6a/Fyn/Cxcl12/Syt2/Cit/Ndufs6/Efnb1/Efnb2/Ephb3/Actr2/Rac1/Ptn/Tuba1a/Plxna1/Plxna3/Nptn/Nrp1/Cacna1a/Vldlr/Egfr/Notch1/Ctnnb1/Epha4/Aplp1/Plxnd1/Islr2/Cttn/Lama2/Lamb2/Cntn2/Bcan/Alcam/Dlg4/Sema5a/Epha6/Rgma/Tiam2/Cspg5/Cyfip1/Plppr4/Robo2/Map6/Plxna4/Arhgap33/Adgrb3/Rap2a/Slitrk4/Nfasc/Nrcam/Rpl24/Kirrel3/Tnr/Lrrc4c/Rapgef2/Ngef/Plxnb1/Itpka/Dock7/Ntng1/Wasf1/Srgap2/Lrp1/Clstn3/Actr3/Rims1/Rtn4/Rtn4r/Cntnap2/Nrxn1/Rpl4/Tubb3/Mapk8ip2/Lgi1/Nectin1/Sema7a/Srcin1/Plec/Dbn1/Macf1/Map1a/Plxnc1/Celsr2/Uchl1/Coro1c/Epb41l3/Tpbg/Twf2/Cpne6/Rasal1/Mecp2	123
BP	GO:0120036	plasma membrane bounded cell projection organization	184/697	406/1959	3.46329886950618e-06	0.000220230287086547	0.000188635279855964	Ckap5/Agrn/Ptprs/Ptprz1/Akap5/Farp1/Dpysl2/Prdx6/Dctn1/Flot1/Numbl/Sema4d/Efnb3/Adam10/Hap1/Ctnnd2/Cntnap1/Strn/Pip5k1c/Atp9a/Adcy1/Thy1/Lamc1/Gfap/Sod1/Nefl/Itgb1/Fn1/Camk2a/Itpr1/Cntn1/Ncam1/Atp1b2/Map1b/Insr/Ntrk2/Cnp/Ap2a1/Bsg/Lama1/Nefh/Gja1/Rasgrf1/Mt3/Camk2b/Kif5c/Grin2a/Grin1/Gpm6a/Gpm6b/Fyn/Cxcl12/Htt/Syt2/Rph3a/Cnr1/Capzb/Cit/Fgd1/Efnb1/Efnb2/Ephb3/Cd38/Plp1/Snap25/Actr2/Lpar1/Rap1a/Rac1/Ptn/Dynll1/Tuba1a/Plxna1/Plxna3/Nptn/Nrp1/Cacna1a/Gfra1/Vldlr/Grin2b/Egfr/Notch1/Ctnnb1/Epha4/Aplp1/Exoc5/Plxnd1/Prag1/Islr2/Cttn/Lama2/Vdac3/Lamb2/Cntn2/Bcan/Alcam/Fscn1/Dlg4/Dpysl3/Sema5a/Spock1/Epha6/Grm7/Crtc1/Git1/Prex1/Nlgn2/Rgma/Atp1a3/Tiam2/Rtn4rl2/Abhd17b/Cyfip1/Plppr4/Robo2/Map6/Lrrc7/Daam2/Plxna4/Arhgap33/Tnc/Negr1/Adgrb3/Rap2a/Slitrk4/Nfasc/Nrcam/Ablim2/Rpl24/Kirrel3/Gprin3/Tnr/Lrrc4c/Rapgef2/Ngef/Plxnb1/Ahi1/Itpka/Iqsec1/Dock7/Ntng1/Crtac1/Wasf1/Mark1/Acsl6/Srgap2/Lrp1/Tspan2/Camk2g/Nptxr/Clstn3/Actr3/Rims1/Rtn4/Rtn4r/Ntm/P2ry12/Cntnap2/Nrxn1/Lingo1/Rpl4/Tsc1/Tubb3/Mapk8ip2/Lgi1/Nectin1/Sema7a/Srcin1/Dbn1/Macf1/Map1a/Plxnc1/Atp2b2/Celsr2/Uchl1/Coro1c/Dmtn/Epb41l3/Tpbg/Twf2/Cpne6/P2rx7/Rasal1/Mecp2	184
BP	GO:2000026	regulation of multicellular organismal development	117/697	239/1959	4.05577001994915e-06	0.000251457741236848	0.0002153827342173	Agrn/Cd101/Ptprs/Ptprz1/Akap5/Chadl/Atp2b1/Bin1/Numbl/Sema4d/Efnb3/Notch2/Adam10/Hap1/Sorl1/Thy1/Gfap/Nefl/Itgb1/Lrrc4b/Fn1/Ncam1/Map1b/Glul/Insr/Ntrk2/Lama1/Gja1/Mt3/Camk2b/Gpm6b/Cxcl12/Cit/Ephb3/Ncan/Ripk2/Actr2/Rhob/Ptn/Gnas/Prkcb/Plxna1/Plxna3/Nptn/Nrp1/Rgs14/Cxadr/Egfr/Notch1/Ctnnb1/Epha4/Itgb8/Plxnd1/Adgrb1/Grm5/Islr2/Lama2/Arhgef2/Prdx2/Bcan/Glg1/Il1rap/Vcan/Dlg4/Sema5a/Nlgn2/Rgma/Atp2b4/Tiam2/Cyfip1/Robo2/Map6/Adgrl1/Adgrl3/Daam2/Plxna4/Hapln4/Amigo2/Adgrb3/Slitrk4/Dlg1/Gjc2/Tnr/Synj1/Rapgef2/Plxnb1/Ahi1/Itpka/Dock7/Sirt2/Lrp1/Brinp1/Spred1/Gpr37l1/Clstn3/Actr3/Rtn4/Rtn4r/Nrxn1/Prxl2a/Lingo1/Synj2bp/Rpl4/Clstn1/Tesc/Pin1/Sema7a/Dbn1/Macf1/Add1/Plxnc1/Atp11c/Tpbg/Twf2/Plcb1/P2rx7/Mecp2	117
BP	GO:0007188	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	34/697	51/1959	4.69974247881415e-06	0.000284277106035588	0.000243493718157816	Gnai1/Akap5/Adcy1/Gnai2/Gnao1/Gna11/Gnaq/Gna12/Gna13/Sstr2/Chrm4/Abca1/Grm8/Cnr1/Adcy9/Lpar1/Gnas/Aplp1/Adgrb1/Adora1/Grm7/Grm4/Atp2b4/Adgrl1/Adgrl3/Adgrb3/Gnal/Rapgef2/Adcy3/Pde2a/Gpr37l1/P2ry12/Prkar1a/Gabbr1	34
BP	GO:0051094	positive regulation of developmental process	120/697	247/1959	4.86586212103148e-06	0.000287317572860906	0.000246097988978484	Agrn/Cd101/Ptprz1/Akap5/Atp2b1/Bin1/Flot1/Numbl/Sema4d/Map3k5/Notch2/Hap1/Sorl1/Lamc1/Gfap/Nefl/Itgb1/Lrrc4b/Fn1/Ncam1/Map1b/Insr/Ntrk2/Lama1/Gja1/Camk2b/Gpm6b/Cxcl12/Syt2/Efnb2/Ephb3/Ncan/Ripk2/Actr2/Lpar1/Rhob/Rap1a/Rac1/Ptn/Gnas/Prkcb/Plxna1/Plxna3/Nptn/Nrp1/Rgs14/Vldlr/Egfr/Notch1/Ctnnb1/Epha4/Itgb8/Marchf5/Plxnd1/Adgrb1/Agap2/Grm5/Vwc2l/Islr2/Lama2/Arhgef2/Adam9/Lamb2/Slc6a3/Bcan/Il1rap/Vcan/Dlg4/Sema5a/Crtc1/Nlgn2/Tiam2/Mtch2/Cyfip1/Robo2/Map6/Adgrl1/Adgrl3/Plxna4/Hapln4/Amigo2/Adgrb3/Slitrk4/Dlg1/Olfm2/Gjc2/Synj1/Rapgef2/Plxnb1/Ahi1/Itpka/Sgip1/Sirt2/Lrp1/Brinp1/Clstn3/Actr3/Rims1/Rtn4/Nrxn1/Rpl4/Clstn1/Uchl3/Tesc/Pin1/Sema7a/Dbn1/Macf1/Add1/Plxnc1/Gpc1/Atp11c/Coro1c/Tpbg/Twf2/Cpne6/Plcb1/P2rx7/Rasal1/Mecp2	120
BP	GO:0098609	cell-cell adhesion	79/697	150/1959	6.24958606413069e-06	0.000359947679714366	0.000308308326682339	Ptprs/Ildr2/Flot1/Sema4d/Efnb3/Myadm/Ctnnd2/Pip5k1c/Thy1/Cfh/Itgb1/Lrrc4b/Cntn1/Ncam1/Atp1b2/Ppia/Vcam1/Ctnnd1/Cd81/Cxcl12/Itgav/Efnb1/Efnb2/Ephb3/Ripk2/Mdga2/Rap2b/Hspd1/Gnas/Dlg3/Nptn/Cxadr/Sirpa/Egfr/Notch1/Ctnnb1/Icam5/Adam9/Astn1/Prdx2/Cntn2/Cd55/Alcam/Hsph1/Il1rap/Dlg4/Ccn3/Nlgn2/Megf10/Magi1/Sdk2/Robo2/Lrrc7/Adgrl1/Adgrl3/Lrfn4/Astn2/Negr1/Amigo2/Nfasc/Nrcam/Dlg1/Tspan9/Kirrel3/Lrfn5/Tnr/Lrrc4c/Cadm4/Ntng1/Cadm1/Cd99/Clstn3/Cadm3/P2ry12/Nrxn1/Prkar1a/Clstn1/Nectin1/Celsr2	79
BP	GO:0010647	positive regulation of cell communication	149/697	320/1959	6.38616851106133e-06	0.000359947679714366	0.000308308326682339	Ckap5/Akap5/Flot1/Sema4d/Map3k5/Efnb3/Notch2/Hap1/Sorl1/Adcy1/Cacng2/Lamc1/Gfap/Ctsl/Sod1/Gnai2/Itgb1/Fn1/Gpx1/Camk2a/Itpr1/Ncam1/Calr/Glul/Insr/Ntrk2/Gapdh/Ppia/Ctsd/Lama1/Gna11/Gnaq/Gja1/Gria1/Cat/Rasgrf1/Mt3/Camk2b/Grin2a/Grin1/Cd81/Fyn/Cxcl12/Htt/Itgav/Map2k4/Ppp3cb/Cd38/Actn4/Ripk2/Nrgn/Snap25/Lpar1/Rpl23/Rap1a/Rac1/Ptn/Gnas/Dynll1/Prkcg/Rps12/Prkcb/Ntsr2/Rasgrf2/Irs2/Nptn/Nrp1/Rgs14/Grin2b/Egfr/Notch1/Ctnnb1/Epha4/Igfbp5/Agap2/Slc30a10/Grm5/Prag1/Adora1/Lama2/Adam9/Prdx2/Lamb2/Dlg4/Ddx3x/Sema5a/Ccn3/Crtc1/Grm4/Nlgn2/Slc39a10/Camk2d/Ube2o/Mtch2/Cyfip1/Robo2/Daam2/Madd/Rab3gap1/C2cd2l/Shank2/Tmem198/Rell2/Csnk1g1/Slc24a2/Tnr/Shisa7/Gpr158/Map2k7/Gpc3/Rapgef2/Plxnb1/Slc8a2/Tspan14/Dusp15/Wasf1/Zdhhc5/Hpx/Necab2/Lrp1/Tardbp/Spred1/Gpr37l1/Clstn3/Park7/Rims1/Rtn4/Rtn4r/P2ry12/Cntnap2/Nrxn1/Synj2bp/Prkar1a/Clstn1/Mapk8ip2/Gucy1a1/Lgi1/Lancl2/Pin1/Sema7a/Dbn1/Macf1/Serinc3/Gabbr1/Mpp2/Tpbg/Plcb1/P2rx7/Mecp2	149
BP	GO:0007612	learning	41/697	66/1959	7.25477620911737e-06	0.000399818777746913	0.000342459377543833	Ckap5/Nrxn2/Ctnnd2/Itgb1/Ntrk2/Grin2a/Grin1/Htt/Snap25/Ptn/Tuba1a/Nptn/Rgs14/Grin2b/Grm5/Ppp1r1b/Vdac3/Cacna1e/Grm7/Grm4/Git1/Nrxn3/Atp1a3/Tafa2/Shank2/Adgrb3/Slc24a2/Tnr/Synpo/Synj1/Slc8a2/Adcy3/Clstn3/Cntnap2/Nrxn1/Atad1/Tsc1/Mapk8ip2/Map1a/Tpbg/Mecp2	41
BP	GO:0032989	cellular component morphogenesis	128/697	269/1959	8.75952648438465e-06	0.000472252732201607	0.000404501703558083	Ckap5/Agrn/Ptprs/Ptprz1/Akap5/Farp1/Flot1/Numbl/Sema4d/Efnb3/Adam10/Ctnnd2/Cntnap1/Pip5k1c/Atp9a/Adcy1/Thy1/Nefl/Itgb1/Fn1/Camk2a/Cntn1/Ncam1/Map1b/Ntrk2/Cnp/Bsg/Lama1/Nefh/Gja1/Mt3/Camk2b/Kif5c/Grin1/Gpm6a/Fyn/Cxcl12/Syt2/Cit/Ndufs6/Efnb1/Efnb2/Ephb3/Actr2/Rac1/Ptn/Tuba1a/Plxna1/Plxna3/Nptn/Csrp1/Nrp1/Cacna1a/Vldlr/Egfr/Notch1/Ctnnb1/Epha4/Aplp1/Plxnd1/Islr2/Cttn/Lama2/Lamb2/Cntn2/Bcan/Alcam/Dlg4/Sema5a/Epha6/Rgma/Tiam2/Cspg5/Cyfip1/Plppr4/Robo2/Map6/Plxna4/Arhgap33/Adgrb3/Rap2a/Slitrk4/Nfasc/Nrcam/Rpl24/Kirrel3/Tnr/Lrrc4c/Rapgef2/Ngef/Plxnb1/Itpka/Dock7/Ntng1/Wasf1/Srgap2/Lrp1/Clstn3/Actr3/Rims1/Rtn4/Rtn4r/Cntnap2/Nrxn1/Rpl4/Prkar1a/Nebl/Tubb3/Mapk8ip2/Lgi1/Nectin1/Sema7a/Srcin1/Plec/Dbn1/Macf1/Map1a/Plxnc1/Gpc1/Celsr2/Uchl1/Coro1c/Epb41l3/Tpbg/Twf2/Cpne6/Rasal1/Mecp2	128
BP	GO:0050877	nervous system process	107/697	218/1959	9.79743334296631e-06	0.00051635131457755	0.00044227374907364	Ckap5/Scn1a/Scn2a/Dlgap4/Ptprz1/Nrxn2/Dctn1/Slc1a4/Ctnnd2/Rgs9/Cntnap1/Adcy1/Cacng2/Cfh/Sod1/Nefl/Itgb1/Gpx1/Itpr1/Ncam1/Ntrk2/Hexb/Gria1/Camk2b/Grin2a/Grin1/Fyn/Cxcl12/Htt/Grm8/Cnr1/Snap25/Ptn/Gnas/Kcna2/Tuba1a/Nptn/Cacna1a/Rgs14/Grin2b/Egfr/Slc17a7/Shisa6/Grm5/Xrcc1/Adora1/Ppp1r1b/Vdac3/Cacna1e/Lamb2/Slc6a3/Dlg4/Sema5a/Sh3gl1/Agtpbp1/Ccn3/Grm7/Crtc1/Grm4/Git1/Nlgn2/Nrxn3/Atp1a3/Cyfip1/Tafa2/Phf24/Rab3gap1/Shank2/Adgrb3/Nfasc/Nrcam/Aars1/Dlgap2/Olfm2/Dmxl2/Slc24a2/Tnr/Shisa7/Gpr158/Synpo/Gnal/Synj1/Slc8a2/Kcnc4/Adcy3/Brinp1/Clstn3/Rims1/Cntnap2/Nrxn1/Shisa9/Dlgap1/Atad1/Tsc1/Mapk8ip2/Plec/Dbn1/Map1a/Grm3/Pclo/Atp2b2/Uchl1/Mpp2/Tpbg/Plcb1/P2rx7/Mecp2	107
